FileName SurveyVisibilities.dat
FileStartTime 2025/06/21-00:00:00.000
FileStopTime 2025/06/24-00:00:00.000
VisibList 7420
2025/06/22-22:14:26.000 2025/06/22-22:14:56.000 TFRM TFRM____ 67066G                     0.100000
2025/06/22-22:17:26.001 2025/06/22-22:17:56.000 TFRM TFRM____ 67066G                     0.100000
2025/06/23-02:08:56.001 2025/06/23-02:09:26.000 TFRM TFRM____ 67066G                     0.100000
2025/06/23-02:09:26.000 2025/06/23-02:09:56.000 TFRM TFRM____ 67066G                     0.100000
2025/06/23-02:09:56.000 2025/06/23-02:10:26.000 TFRM TFRM____ 67066G                     0.100000
2025/06/23-02:10:26.000 2025/06/23-02:10:56.000 TFRM TFRM____ 67066G                     0.100000
2025/06/23-23:15:02.001 2025/06/23-23:15:32.000 TFRM TFRM____ 67066G                     0.100000
2025/06/23-23:18:32.001 2025/06/23-23:19:02.000 TFRM TFRM____ 67066G                     0.100000
2025/06/23-23:25:32.001 2025/06/23-23:26:02.000 TFRM TFRM____ 67066G                     0.100000
2025/06/23-23:27:02.001 2025/06/23-23:27:32.000 TFRM TFRM____ 67066G                     0.100000
2025/06/23-23:44:32.001 2025/06/23-23:45:02.000 TFRM TFRM____ 67066G                     0.100000
2025/06/23-23:46:02.001 2025/06/23-23:46:32.000 TFRM TFRM____ 67066G                     0.100000
2025/06/23-00:46:26.001 2025/06/23-00:46:56.000 TFRM TFRM____ 67065C                     0.100000
2025/06/21-22:43:21.391 2025/06/21-22:43:47.000 TFRM TFRM____ 63047K                     0.100000
2025/06/21-22:43:47.000 2025/06/21-22:44:02.731 TFRM TFRM____ 63047K                     0.100000
2025/06/21-01:43:09.000 2025/06/21-01:43:24.544 TFRM TFRM____ 68011B                     0.100000
2025/06/23-22:13:32.001 2025/06/23-22:14:02.000 TFRM TFRM____ 68026C                     0.100000
2025/06/23-22:14:02.000 2025/06/23-22:14:32.000 TFRM TFRM____ 68026C                     0.100000
2025/06/21-00:03:00.001 2025/06/21-00:03:30.000 TFRM TFRM____ 68026D                     0.100000
2025/06/21-00:03:30.000 2025/06/21-00:04:00.000 TFRM TFRM____ 68026D                     0.100000
2025/06/21-00:14:00.001 2025/06/21-00:14:30.000 TFRM TFRM____ 68026D                     0.100000
2025/06/22-02:15:58.644 2025/06/22-02:16:17.000 TFRM TFRM____ 68026D                     0.100000
2025/06/22-02:16:47.001 2025/06/22-02:17:17.000 TFRM TFRM____ 68026D                     0.100000
2025/06/21-22:03:47.001 2025/06/21-22:04:17.000 TFRM TFRM____ 68050A                     0.100000
2025/06/21-22:04:17.000 2025/06/21-22:04:47.000 TFRM TFRM____ 68050A                     0.100000
2025/06/22-01:11:17.001 2025/06/22-01:11:47.000 TFRM TFRM____ 68050A                     0.100000
2025/06/23-21:22:02.001 2025/06/23-21:22:32.000 TFRM TFRM____ 68050A                     0.100000
2025/06/23-21:53:32.001 2025/06/23-21:54:02.000 TFRM TFRM____ 68050A                     0.100000
2025/06/23-21:59:02.001 2025/06/23-21:59:32.000 TFRM TFRM____ 68050A                     0.100000
2025/06/23-21:59:32.000 2025/06/23-22:00:02.000 TFRM TFRM____ 68050A                     0.100000
2025/06/23-22:00:32.001 2025/06/23-22:01:02.000 TFRM TFRM____ 68050A                     0.100000
2025/06/21-23:06:47.001 2025/06/21-23:07:17.000 TFRM TFRM____ 68050C                     0.100000
2025/06/22-00:04:47.001 2025/06/22-00:05:17.000 TFRM TFRM____ 68050C                     0.100000
